,rent,location,bedroom,bathroom,toilet,parking
15850,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
15851,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
15852,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
15853,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
15854,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
15855,4500000, Conservation Road Lekki Lagos,4.0,4.0,5.0,3.0
15856,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
15857,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
15858,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
15859,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
15862,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
15863,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
15864,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
15865,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
15866,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
15867,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
15868,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
15869,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
15870,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
15871,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
15872,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
15873,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
15874,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
15875,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
15876,4500000, Conservation Road Lekki Lagos,4.0,4.0,5.0,3.0
15877,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
15878,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
15879,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
15880,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
15883,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
15884,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
15885,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
15886,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
15887,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
15888,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
15889,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
15890,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
15891,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
15892,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
15893,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
15894,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
15895,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
15896,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
15897,4500000, Conservation Road Lekki Lagos,4.0,4.0,5.0,3.0
15898,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
15899,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
15900,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
15901,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
15904,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
15905,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
15906,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
15907,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
15908,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
15909,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
15910,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
15911,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
15912,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
15913,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
15914,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
15915,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
15916,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
15917,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
15918,900000, Bakare Estate Agungi Lekki Lagos,1.0,1.0,1.0,0.0
15919,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
15920,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
15921,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
15922,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
15925,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
15926,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
15927,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
15928,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
15929,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
15930,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
15931,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
15932,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
15933,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
15934,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
15935,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
15936,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
15937,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
15938,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
15940,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
15941,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
15942,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
15943,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
15946,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
15947,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
15948,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
15949,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
15950,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
15951,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
15952,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
15953,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
15954,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
15955,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
15956,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
15957,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
15958,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
15959,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
15960,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
15961,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
15962,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
15963,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
15964,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
15967,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
15968,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
15969,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
15970,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
15971,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
15972,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
15973,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
15974,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
15975,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
15976,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
15977,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
15978,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
15979,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
15980,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
15981,8500000, Ladipo Bateye Street Ikeja GRA Ikeja Lagos,5.0,5.0,6.0,4.0
15982,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
15983,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
15984,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
15985,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
15988,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
15989,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
15990,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
15991,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
15992,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
15993,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
15994,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
15995,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
15996,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
15997,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
15998,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
15999,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
16000,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
16001,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
16002,8500000, Ladipo Bateye Street Ikeja GRA Ikeja Lagos,5.0,5.0,6.0,4.0
16003,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
16004,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
16005,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16006,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16009,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
16010,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
16011,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
16012,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
16013,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
16014,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
16015,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
16016,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
16017,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
16018,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
16019,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
16020,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
16021,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
16022,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
16023,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
16024,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
16025,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
16026,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16027,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16030,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
16031,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
16032,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
16033,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
16034,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
16035,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
16036,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
16037,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
16038,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
16039,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
16040,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
16041,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
16042,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
16043,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
16044,8500000, Ladipo Bateye Street Ikeja GRA Ikeja Lagos,5.0,5.0,6.0,4.0
16045,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
16046,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
16047,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16048,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16051,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
16052,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
16053,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
16054,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
16055,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
16056,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
16057,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
16058,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
16059,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
16060,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
16061,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
16062,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
16063,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
16064,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
16065,4500000, Conservation Road Lekki Lagos,4.0,4.0,5.0,3.0
16066,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
16067,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
16068,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16069,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16072,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
16073,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
16074,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
16075,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
16076,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
16077,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
16078,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
16079,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
16080,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
16081,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
16082,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
16083,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
16084,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
16085,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
16086,10500000, Off Bishop Oluwole Victoria Island (VI) Lagos,3.0,3.0,4.0,2.0
16087,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
16088,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
16089,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16090,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16093,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
16094,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
16095,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
16096,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
16097,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
16098,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
16099,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
16100,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
16101,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
16102,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
16103,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
16104,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
16105,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
16106,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
16107,12000000, Off Bourdillon Road Old Ikoyi Ikoyi Lagos,4.0,4.0,5.0,2.0
16108,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
16109,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
16110,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16111,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16114,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
16115,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
16116,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
16117,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
16118,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
16119,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
16120,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
16121,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
16122,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
16123,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
16124,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
16125,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
16126,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
16127,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
16128,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
16129,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
16130,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
16131,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16132,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16135,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
16136,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
16137,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
16138,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
16139,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
16140,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
16141,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
16142,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
16143,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
16144,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
16145,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
16146,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
16147,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
16148,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
16149,10500000, Off Bishop Oluwole Victoria Island (VI) Lagos,3.0,3.0,4.0,2.0
16150,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
16151,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
16152,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16153,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16156,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
16157,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
16158,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
16159,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
16160,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
16161,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
16162,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
16163,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
16164,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
16165,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
16166,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
16167,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
16168,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
16169,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
16170,8500000, Ladipo Bateye Street Ikeja GRA Ikeja Lagos,5.0,5.0,6.0,4.0
16171,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
16172,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
16173,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16174,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16177,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
16178,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
16179,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
16180,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
16181,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
16182,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
16183,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
16184,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
16185,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
16186,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
16187,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
16188,600000, Opp Harmony Estate Ado Ajah Lagos,2.0,2.0,2.0,1.0
16189,15000000, Banana Island Ikoyi Lagos Ikoyi Lagos,3.0,3.0,4.0,2.0
16190,6000000, Mende Maryland Lagos,5.0,5.0,6.0,4.0
16191,4500000, Conservation Road Lekki Lagos,4.0,4.0,5.0,3.0
16192,5500000, Osapa London Osapa Lekki Lagos,4.0,4.0,5.0,3.0
16193,5500000, Bogije Bogije Ibeju Lekki Lagos,3.0,3.0,4.0,2.0
16194,5500000, Beechwood Estate Bogije Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16195,5500000, Eleko Eleko Ibeju Lekki Lagos,4.0,4.0,5.0,3.0
16198,5500000, Lekki Phase 1 Lekki Lagos,4.0,5.0,5.0,3.0
16199,1500000, Agungi Lekki Lagos,1.0,1.0,2.0,12.0
16200,60000000, Lekki Lagos Lekki Lagos,15.0,15.0,20.0,20.0
16201,1500000, Alagomeji Yaba Lagos. Alagomeji Yaba Lagos,2.0,2.0,3.0,1.0
16202,13000000, In A Well Secured Mini Court Ikoyi Lagos,4.0,5.0,5.0,3.0
16203,4000000, Osapa London Lekki Lagos,3.0,4.0,4.0,2.0
16204,900000, Off Pedro Road Pedro Gbagada Lagos,2.0,2.0,3.0,1.0
16205,4500000, Ikate Lekki Lagos,4.0,4.0,5.0,2.0
16206,800000, Kilo Surulere Lagos,2.0,2.0,2.0,1.0
16207,300000, Iran-la Through Alasia Opposite Lbs Alasia Ajah Lagos,1.0,1.0,1.0,2.0
16208,1200000, Near Airportajao Estate Isolo Lagos,4.0,4.0,5.0,2.0
